time,Open,High,Low,Close,Volume,spread,RealVolume
2023-03-23 04:00:00,1976.878,1978.156,1974.926,1977.779,3794,200,0
2023-03-23 05:00:00,1977.748,1980.819,1976.15,1977.044,4720,200,0
2023-03-23 06:00:00,1977.009,1983.482,1976.588,1978.19,5370,200,0
2023-03-23 07:00:00,1978.224,1983.618,1974.934,1976.814,8634,200,0
2023-03-23 08:00:00,1976.846,1978.75,1974.25,1976.447,7044,200,0
2023-03-23 09:00:00,1976.449,1978.863,1974.972,1978.053,4815,200,0
2023-03-23 10:00:00,1978.045,1980.642,1976.232,1977.667,5110,200,0
2023-03-23 11:00:00,1977.674,1978.649,1975.524,1978.413,4831,200,0
2023-03-23 12:00:00,1978.407,1980.337,1966.514,1971.93,8627,200,0
2023-03-23 13:00:00,1971.961,1984.998,1971.392,1984.061,11014,200,0
2023-03-23 14:00:00,1984.102,1984.436,1978.909,1979.034,9146,200,0
2023-03-23 15:00:00,1979.029,1987.033,1977.651,1984.001,8474,200,0
2023-03-23 16:00:00,1984.038,1995.147,1982.717,1994.198,7980,200,0
2023-03-23 17:00:00,1994.164,1999.671,1990.752,1999.546,7864,200,0
2023-03-23 18:00:00,1999.533,2003.277,1992.588,1993.334,10344,200,0
2023-03-23 19:00:00,1993.367,1999.135,1988.019,1997.711,17340,200,0
2023-03-23 20:00:00,1997.747,1998.875,1992.52,1993.23,4013,200,0
2023-03-23 22:00:00,1993.767,1993.864,1990.086,1991.927,2083,200,0
2023-03-23 23:00:00,1991.924,1993.131,1990.586,1991.324,2685,200,0
2023-03-24 00:00:00,1991.292,1994.573,1989.714,1993.772,4910,200,0
2023-03-24 01:00:00,1993.724,1994.827,1990.217,1990.673,6157,200,0
2023-03-24 02:00:00,1990.704,1993.386,1990.397,1991.703,4675,200,0
2023-03-24 03:00:00,1991.71,1993.432,1989.786,1992.815,3881,200,0
2023-03-24 04:00:00,1992.829,1993.235,1991.151,1993.208,3028,200,0
2023-03-24 05:00:00,1993.229,1993.329,1989.344,1990.446,4898,200,0
2023-03-24 06:00:00,1990.411,1990.982,1985.267,1985.994,4428,200,0
2023-03-24 07:00:00,1985.961,1990.08,1985.961,1989.406,5385,200,0
2023-03-24 08:00:00,1989.437,1992.82,1981.221,1985.42,8183,200,0
2023-03-24 09:00:00,1985.414,1994.863,1985.414,1994.362,6405,200,0
2023-03-24 10:00:00,1994.392,2000.245,1992.576,1993.719,10076,200,0
2023-03-24 11:00:00,1993.749,1996.024,1990.683,1995.789,7129,200,0
2023-03-24 12:00:00,1995.748,2002.989,1993.131,1998.86,11459,200,0
2023-03-24 13:00:00,1998.891,2001.815,1988.482,1989.534,18650,200,0
2023-03-24 14:00:00,1989.492,1998.379,1985.886,1994.412,15457,200,0
2023-03-24 15:00:00,1994.402,1995.698,1987.097,1987.25,10384,200,0
2023-03-24 16:00:00,1987.276,1990.57,1983.557,1986.856,9475,200,0
2023-03-24 17:00:00,1986.823,1987.172,1975.549,1979.742,9681,200,0
2023-03-24 18:00:00,1979.776,1979.897,1975.239,1978.292,6388,200,0
2023-03-24 19:00:00,1978.262,1979.566,1975.781,1975.967,5054,200,0
2023-03-24 20:00:00,1975.997,1979.348,1975.165,1978.777,3093,200,0
2023-03-26 22:00:00,1976.4,1976.45,1969.353,1973.802,4049,200,0
2023-03-26 23:00:00,1973.823,1976.735,1972.972,1975.691,3572,200,0
2023-03-27 00:00:00,1975.658,1976.091,1972.452,1973.604,4596,200,0
2023-03-27 01:00:00,1973.638,1978.691,1972.101,1974.416,6536,200,0
2023-03-27 02:00:00,1974.448,1977.036,1973.491,1976.87,4291,200,0
2023-03-27 03:00:00,1976.847,1976.948,1974.469,1974.584,3268,200,0
2023-03-27 04:00:00,1974.588,1975.462,1973.248,1973.729,2977,200,0
2023-03-27 05:00:00,1973.727,1973.888,1969.309,1970.083,4126,200,0
2023-03-27 06:00:00,1970.049,1971.837,1966.573,1969.707,5579,200,0
2023-03-27 07:00:00,1969.677,1972.601,1965.876,1970.923,6774,200,0
2023-03-27 08:00:00,1970.887,1972.116,1967.295,1968.315,4842,200,0
